Ad account name,Ad account ID,Campaign name,Campaign ID,Campaign objective,Ad group name,Ad group ID,Adname,Ad ID,Title,Description,Impressions,CPM (cost per thousand impressions),Clicks,CTR (click-through rate),CPC (cost per click),CV (conversions),CVR (conversion rate),CPA (cost per action),Cost,Currency,CV (product details viewed),CVR (product details viewed),CPA (product details viewed),CV (item added to cart),CVR (item added to cart),CPA (item added to cart),CV (checkout started),CVR (checkout started),CPA (checkout started),CV (purchased),CVR (purchased),CPA (purchased),CV (lead generated),CVR (lead generated),CPA (lead generated),CV (reservation completed),CVR (reservation completed),CPA (reservation completed),CV (signup completed),CVR (signup completed),CPA (signup completed),CV API,CV (LINE tag + CV API),CVR (LINE tag + CV API),CPA (LINE tag + CV API),Reach (estimated),Frequency,Reach start date,Reach end date,Video starts,Video (viewed for at least three seconds),Cost per 3-second playback,Video (25% watched),Video (50% watched),Video (75% watched),Video (95% watched),Video (100% watched),Cost per complete video view,Installs (clicks),Install rate (clicks),Cost per install (clicks),Installs (views),Installs (clicks and views),Cost per install (clicks and views),Open,Open rate,Cost per open,View home screen,Home screen view rate,Cost per view (home),Category view,Category view rate,Cost per view (category),View product,Product view rate,Cost per view (product),Search,Search rate,Cost per search,Add-to-cart,Add-to-cart rate,Cost per add-to-cart,Purchase,Purchase rate,Cost per purchase,Level achieved,Level achieved rate,Cost per level achieved,Tutorial complete,Tutorial percent complete,Cost per tutorial completion,MCV_202171,MCV_202171 rate,Cost per MCV_202171,サンクス,サンクス rate,Cost per サンクス,最新かんたん不動産比較CV,最新かんたん不動産比較CV rate,Cost per 最新かんたん不動産比較CV
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0295_東京都武蔵野市,7.86898E+12,LAP_a0295_A1T1,9.86898E+12,武蔵野市の土地相場が60秒でわかる,,2582,142,16,0.62%,23,1,6.25%,369,369,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,6.25%,369,1505,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,6.25%,369,1,6.25%,369,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0300_東京都墨田区,7.86898E+12,LAP_a0300_A1T1,9.86898E+12,墨田区の土地相場が60秒でわかる,,2170,165,10,0.46%,35,3,30.00%,119,359,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,3,30.00%,119,1529,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,10.00%,359,3,30.00%,119,4,40.00%,89
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0329_福岡県中間市,7.98898E+12,LAP_a0329_A1T1,9.98898E+12,中間市の土地相場が60秒でわかる,,1902,189,11,0.58%,32,2,18.18%,180,360,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,2,18.18%,180,805,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,18.18%,180,2,18.18%,180,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0387_北海道札幌市手稲区,8.00898E+12,LAP_a0387_A1T1,1.08983E+11,札幌市手稲区の土地相場が60秒でわかる,,1887,194,10,0.53%,36,0,0.00%,0,367,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1137,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0057_愛知県名古屋市北区,8.04798E+12,LAP_a0057_A1T1,47982703961,名古屋市北区の土地相場が60秒でわかる,,2181,165,5,0.23%,72,0,0.00%,0,360,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1227,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0067_埼玉県さいたま市中央区,8.05798E+12,LAP_a0067_A1T1,57982703965,さいたま市中央区土地相場が60秒でわかる,,2073,175,11,0.53%,33,0,0.00%,0,364,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1054,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0077_埼玉県久喜市,8.05798E+12,LAP_a0077_A1T1,67982703969,久喜市の土地相場が60秒でわかる,,2003,179,8,0.40%,44,0,0.00%,0,359,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1297,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0352_福岡県北九州市八幡西区,8.09898E+12,LAP_a0352_A1T1,98982703074,北九州市八幡西区土地相場が60秒でわかる,,2129,174,14,0.66%,26,0,0.00%,0,371,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1408,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0358_北海道芦別市,8.09898E+12,LAP_a0358_A1T1,98982703076,芦別市の土地相場が60秒でわかる,,657,292,3,0.46%,64,0,0.00%,0,192,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,252,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0093_埼玉県川越市,8.16798E+12,LAP_a0093_A1T1,1.67983E+11,川越市の土地相場が60秒でわかる,,2524,148,13,0.52%,28,0,0.00%,0,374,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1984,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0115_埼玉県蓮田市,8.27798E+12,LAP_a0115_A1T1,2.77983E+11,蓮田市の土地相場が60秒でわかる,,1399,250,5,0.36%,70,1,20.00%,351,351,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,20.00%,351,784,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,20.00%,351,1,20.00%,351,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0126_神奈川県横浜市戸塚区,8.28798E+12,LAP_a0126_A1T1,2.87983E+11,横浜市戸塚区の土地相場が60秒でわかる,,2411,150,12,0.50%,30,1,8.33%,364,364,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,8.33%,364,1622,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,8.33%,364,1,8.33%,364,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0131_神奈川県横浜市西区,8.28798E+12,LAP_a0131_A1T1,2.87983E+11,横浜市西区の土地相場が60秒でわかる,,2168,166,8,0.37%,45,0,0.00%,0,361,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1136,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0148_神奈川県小田原市,8.39798E+12,LAP_a0148_A1T1,3.97983E+11,小田原市の土地相場が60秒でわかる,,2572,143,9,0.35%,40,0,0.00%,0,368,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1634,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0166_神奈川県南足柄市,8.39798E+12,LAP_a0166_A1T1,3.97983E+11,南足柄市の土地相場が60秒でわかる,,1291,282,6,0.46%,60,0,0.00%,0,365,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,652,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0174_千葉県浦安市,8.40898E+12,LAP_a0174_A1T1,4.08983E+11,浦安市の土地相場が60秒でわかる,,2355,152,14,0.59%,25,1,7.14%,359,359,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,7.14%,359,1395,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,7.14%,359,1,7.14%,359,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0500_茨城県鹿嶋市,8.44098E+12,LAP_a0500_A1T1,4.40983E+11,鹿嶋市の土地相場が60秒でわかる,,2320,158,13,0.56%,28,0,0.00%,0,367,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1121,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0510_茨城県筑西市,8.44098E+12,LAP_a0510_A1T1,4.40983E+11,筑西市の土地相場が60秒でわかる,,2279,154,8,0.35%,44,0,0.00%,0,352,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1239,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0517_茨城県鉾田市,8.45098E+12,LAP_a0517_A1T1,4.50983E+11,鉾田市の土地相場が60秒でわかる,,2091,166,5,0.24%,69,0,0.00%,0,349,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,902,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0877_山梨県中央市,8.46098E+12,LAP_a0877_A1T1,4.60983E+11,中央市の土地相場が60秒でわかる,,2355,151,8,0.34%,44,0,0.00%,0,357,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,892,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0885_山梨県富士吉田市,8.46098E+12,LAP_a0885_A1T1,4.60983E+11,富士吉田市の土地相場が60秒でわかる,,2126,166,5,0.24%,71,0,0.00%,0,355,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1029,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0217_大阪府羽曳野市,8.52898E+12,LAP_a0217_A1T1,5.28983E+11,羽曳野市の土地相場が60秒でわかる,,2124,170,7,0.33%,51,0,0.00%,0,362,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1267,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0222_大阪府高石市,8.52898E+12,LAP_a0222_A1T1,5.28983E+11,高石市の土地相場が60秒でわかる,,2287,159,9,0.39%,40,1,11.11%,364,364,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,11.11%,364,1034,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,11.11%,364,1,11.11%,364,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0228_大阪府守口市,8.62898E+12,LAP_a0228_A1T1,6.28983E+11,守口市の土地相場が60秒でわかる,,2195,166,12,0.55%,30,0,0.00%,0,365,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1410,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0233_大阪府泉佐野市,8.63898E+12,LAP_a0233_A1T1,6.38983E+11,泉佐野市の土地相場が60秒でわかる,,2494,144,9,0.36%,40,0,0.00%,0,361,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1361,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0240_大阪府大東市,8.63898E+12,LAP_a0240_A1T1,6.38983E+11,大東市の土地相場が60秒でわかる,,2446,147,12,0.49%,30,0,0.00%,0,362,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1457,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0246_大阪府八尾市,8.63898E+12,LAP_a0246_A1T1,6.38983E+11,八尾市の土地相場が60秒でわかる,,2421,153,16,0.66%,23,1,6.25%,372,372,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,6.25%,372,1830,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,6.25%,372,1,6.25%,372,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0252_大阪府門真市,8.63898E+12,LAP_a0252_A1T1,6.38983E+11,門真市の土地相場が60秒でわかる,,2593,144,15,0.58%,24,0,0.00%,0,374,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1598,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0257_東京都葛飾区,8.74898E+12,LAP_a0257_A1T1,7.48983E+11,葛飾区の土地相場が60秒でわかる,,2544,139,8,0.31%,44,0,0.00%,0,356,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1950,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0267_東京都小金井市,8.74898E+12,LAP_a0267_A1T1,7.48983E+11,小金井市の土地相場が60秒でわかる,,2437,147,14,0.57%,25,0,0.00%,0,360,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,1439,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0272_東京都世田谷区,8.75898E+12,LAP_a0272_A1T1,7.58983E+11,世田谷区の土地相場が60秒でわかる,,2598,143,12,0.46%,31,0,0.00%,0,374,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0.00%,0,2149,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0278_東京都足立区,8.75898E+12,LAP_a0278_A1T1,7.58983E+11,足立区の土地相場が60秒でわかる,,2527,144,13,0.51%,28,1,7.69%,365,365,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,7.69%,365,2135,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,7.69%,365,1,7.69%,365,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0003_愛知県愛西市,8.82798E+12,LAP_a0003_A1T1,8.27983E+11,愛西市の土地相場が60秒でわかる,,1585,230,9,0.57%,40,1,11.11%,366,366,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,1,11.11%,366,856,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,1,11.11%,366,1,11.11%,366,0,0.00%,0
001_まごころ合同会社_かんたん不動産比較,A56557121586,入れ直し_男性_tCPA_MCV_Android,8.82798E+12,WEBSITE_CONVERSION,a0012_愛知県刈谷市,8.82798E+12,LAP_a0012_A1T1,8.27983E+11,刈谷市の土地相場が60秒でわかる,,2334,156,10,0.43%,36,2,20.00%,183,366,JPY,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,2,20.00%,183,1461,,,,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,2,20.00%,183,2,20.00%,183,0,0.00%,0
